2024-07-17T18:00:00.000Z,185.220.101.234,10580221,ip,critical,"Tor Proxy,CryptoMining","Tor IPs:dan.me.uk,Blocklist.de Blocklist:Blocklist.de,Zerodot1's Mining IPs Feed:ZeroDot1",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=10580221
2024-07-17T18:00:00.000Z,185.220.101.236,10580222,ip,critical,"Tor Proxy,SSH Brute Force,CryptoMining","Tor IPs:dan.me.uk,Dictionary SSH Attacks:Charles B. Haley,Blocklist.de Blocklist:Blocklist.de,Zerodot1's Mining IPs Feed:ZeroDot1",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=10580222
2024-07-17T18:00:00.000Z,185.220.101.237,10580223,ip,critical,"Tor Proxy,SSH Brute Force","Tor IPs:dan.me.uk,Dictionary SSH Attacks:Charles B. Haley,Blocklist.de Blocklist:Blocklist.de",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=10580223
2024-07-17T18:00:00.000Z,185.220.101.238,10580224,ip,critical,"Tor Proxy,SSH Brute Force,CryptoMining","Tor IPs:dan.me.uk,Dictionary SSH Attacks:Charles B. Haley,Blocklist.de Blocklist:Blocklist.de,Zerodot1's Mining IPs Feed:ZeroDot1",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=10580224
2024-07-17T18:00:00.000Z,185.220.101.239,10580225,ip,critical,"Tor Proxy,SSH Brute Force,CryptoMining","Tor IPs:dan.me.uk,Dictionary SSH Attacks:Charles B. Haley,Blocklist.de Blocklist:Blocklist.de,Zerodot1's Mining IPs Feed:ZeroDot1",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=10580225
2024-07-17T18:00:00.000Z,uyhgqunqkxnx.pw,10900958,domain,critical,"Tiny Banker,Ulise",C&C Domains:Bambenek Consulting,1,"uncommon TLD,found in threat feeds,sinkholed",https://pulsedive.com/indicator/?iid=10900958
2024-07-17T18:00:00.000Z,5.253.61.100,14743911,ip,critical,"Malware,qsnatch,Predator","C&C IPs:Bambenek Consulting,Viriback C2 Tracker:Viriback",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=14743911
2024-07-17T18:00:00.000Z,ns2.almazena.com,15477104,domain,critical,,,1,"suspicious SSL certificate,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=15477104
2024-07-17T18:00:00.000Z,37.1.203.90,26156320,ip,critical,"Malware,amadey",Viriback C2 Tracker:Viriback,0,"suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=26156320
2024-07-17T18:00:00.000Z,186.2.171.3,27559628,ip,critical,"Malware,Channel",Viriback C2 Tracker:Viriback,0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=27559628
2024-07-17T18:00:00.000Z,74.214.178.172,28102977,ip,critical,,Blocklist.de Blocklist:Blocklist.de,0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=28102977
2024-07-17T18:00:00.000Z,194.5.159.236,28180573,ip,critical,"Malware,amadey",Viriback C2 Tracker:Viriback,0,"returns PTR record,suspicious SSL certificate,hosted on common ISP,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=28180573
2024-07-17T18:00:00.000Z,84.54.115.46,33318008,ip,critical,SSH Brute Force,"Dictionary SSH Attacks:Charles B. Haley,Blocklist.de Blocklist:Blocklist.de,Brute Force Hosts:James Brine",0,"suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=33318008
2024-07-17T18:00:00.000Z,173.25.186.130,34967542,ip,critical,,"Blocklist.de Blocklist:Blocklist.de,Brute Force Hosts:James Brine",0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate,SSL certificate expired",https://pulsedive.com/indicator/?iid=34967542
2024-07-17T18:00:00.000Z,196.203.231.220,35577461,ip,critical,SSH Brute Force,"Dictionary SSH Attacks:Charles B. Haley,Blocklist.de Blocklist:Blocklist.de,Brute Force Hosts:James Brine",0,"suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=35577461
2024-07-17T18:00:00.000Z,183.182.107.206,37754892,ip,critical,,"Blocklist.de Blocklist:Blocklist.de,Brute Force Hosts:James Brine",0,"suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=37754892
2024-07-17T18:00:00.000Z,88.99.127.140,41048756,ip,critical,"Malware,Erbium",Viriback C2 Tracker:Viriback,0,"returns PTR record,suspicious SSL certificate,hosted on common ISP,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=41048756
2024-07-17T18:00:00.000Z,63.44.167.55,44512753,ip,critical,,Blocklist.de Blocklist:Blocklist.de,1,"returns PTR record,suspicious SSL certificate,hosted on common ISP,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=44512753
2024-07-17T18:00:00.000Z,58.96.237.44,46976272,ip,critical,SSH Brute Force,"Dictionary SSH Attacks:Charles B. Haley,Blocklist.de Blocklist:Blocklist.de,Brute Force Hosts:James Brine",0,"suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=46976272
2024-07-17T18:00:00.000Z,vrl2023.com,47496794,domain,critical,,,0,"does not resolve to an IP,registration recently updated,recently registered,registration details hidden",https://pulsedive.com/indicator/?iid=47496794
2024-07-17T18:00:00.000Z,173.211.245.17,47539474,ip,critical,,Blocklist.de Blocklist:Blocklist.de,0,"suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=47539474
2024-07-17T18:00:00.000Z,36.138.132.109,47704949,ip,critical,,"Blocklist.de Blocklist:Blocklist.de,Brute Force Hosts:James Brine",0,"suspicious SSL certificate,hosted on common ISP,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=47704949
